btu	1064728
pko	1412350
dfp	1559991
veru	863894
rlmd	1553643
tshmy	1503526
tspq	1838219
tars	1819790
lpg	1596993
achl	1830749
bme	1314966
wndw	1071840
insw	1679049
albo	1322505
mux	314203
pace	1819404
gfn	1342287
aldx	1341235
cste	1504379
ebon	1799290
vaqc	1842386
dhil	909108
snr	1610114
eft	1288992
icpt	1270073
apei	1201792
mua	901243
hesm	1789832
jih	1787791
iva	1756594
otrk	1136174
mpx	1129155
gmii	1819395
smts	1705259
usx	923571
fsp	1031316
igd	1285890
qtt	1733298
dpg	1515671
ke	1606757
inbx	1739614
haac	1824013
rekr	1697851
evn	1074540
imxi	1683695
glog	1534126
ifn	917100
siga	1010086
gsl	1430725
leo	818972
pros	1634038
jfr	1276533
ppr	826020
ctmx	1501989
mtl	1302362
plym	1515816
rrgb	1171759
mfl	1045126
clvs	1466301
ebf	33002
vsec	102752
myn	882150
mgta	1690585
ytpg	1840859
kodk	31235
nqp	870780
egrx	827871
clsk	827876
bfc	1746109
hpi	1176199
vki	908993
sols	1519177
gilt	897322
dlth	1649744
mcft	1638290
bcov	1313275
acbi	1461755
hmlp	1603016
htzgq	1657853
tdw	98222
stk	1471420
arlo	1736946
awh	926617
cutr	1162461
awp	1390195
isd	1534880
rigl	1034842
flic	740663
hutmf	1731805
sify	1094324
clfd	796505
frph	844059
mirm	1759425
dba	1383082
ryam	1597672
mbi	814585
olp	712770
urov	1740547
fcbc	859070
joan	1834585
ead	1210123
yin	1661125
stxs	1289340
peri	1338940
free	1753706
lnd	1499849
cepu	1717161
mbwm	1042729
jhb	1647933
pv	1818787
sol	1417892
sbr	710752
adag	1818838
ncv	1214935
sptk	1836259
mca	888410
nbtx	1760854
mcb	1476034
dmlp	1172358
dsu	1051003
ndls	1275158
actc	1820630
rmt	912147
lpi	1528129
cps	1320461
nat	1000177
mrns	1267813
fmac	1822219
efr	1258623
npce	1528287
fly	1407298
fsd	1494530
orc	1518621
ngab	1827980
asle	1754170
ibcp	39311
eqd	1818221
acnd	1805651
tbcp	1815753
tcva	1845580
qmco	709283
hec	1803901
hcmc	844856
xbit	1626878
sldb	1707502
evlo	1694665
maac	1819263
fisi	862831
hckt	1057379
ctaq	1823634
snrh	1823854
ohpa	1836129
motv	1827821
swir	1111863
wsbf	1569994
tg	850429
nrgx	1756908
mqy	890196
dgnu	1827076
btbt	1710350
mbac	1839175
hhla	1824185
apts	1481832
ccap	1633336
svac	1794905
msb	65172
agac	1833909
laws	703604
amal	1823608
adn	1744494
aspn	1145986
stpc	1830210
rbnc	1606440
cdxc	1386570
cprx	1369568
qd	1692705
ephy	1827248
crd-a	25475
spnv	1825024
hbt	775215
mofg	1412665
nstb	1834518
hyac	1819253
sppi	831547
mlr	924822
wti	1288403
vntr	1705682
bui	1528988
acrhf	1762359
rapt	1673772
iiac	1825042
csse	1679063
amot	46129
clw	1441236
pstx	1661460
ufi	100726
hio	910068
mvbf	1277902
vrs	1421182
clnn	1822791
dcrn	1836154
caf	1368493
ghvi	1819394
zyxi	846475
ff	1337298
crf	33934
bwb	1341317
alrs	903419
impx	1820191
vstm	1526119
vect	1836379
pacx	1829797
tlga	1827871
atlc	1464343
bmea	1840439
bry	1705873
cool	1829953
alt	1326190
gbab	1495825
nls	1078207
ppt	827773
dmrc	1438231
tnk	1419945
rgp	1084765
pflt	1504619
gnty	1058867
mogo	1602842
gnus	1355848
hmtv	1567345
kvsb	1846069
bh	1726173
oepw	1824677
bfst	1624322
eols	1570562
fwaa	1837014
vtgn	1411685
rcel	1762303
atro	8063
ezoo	1752372
pmo	900422
itrn	1337117
cswc	17313
rm	1519401
soly	1548187
viot	1742770
kbal	55772
ztr	836412
rain	1724979
mtem	1183765
legh	1436208
ktf	839533
indt	1037390
nlst	1282631
wldn	1370450
hql	884121
avdl	1012477
cio	1593222
migi	1218683
soi	1697500
vapo	1253176
fmnb	709337
acam	1846125
nptn	1227025
sspk	1779474
wimi	1770088
bmrc	1403475
sb	1434754
naac	1830063
ircp	1128173
smmt	1599298
sdhy	1812923
muj	1053988
bfz	1137391
akba	1517022
orrcf	1390352
gmtx	1816736
hoft	1077688
mrac	1830180
ngac	1819493
etnb	1785173
axdx	727207
kvsa	1841873
tpvg	1580345
vacc	1828185
dtil	1357874
eto	1281926
cdzi	727273
sva	1084201
dzsi	1101680
rcky	895456
lhc	1824153
grts	1656634
fra	1259708
rex	744187
hpf	1189740
htbi	1538263
wtba	1166928
miy	890393
omn	1090061
uve	891166
ht	1063344
ceix	1710366
nltx	1404644
gain	1321741
dgica	800457
nan	1074769
hook	1760542
acet	1720580
prvb	1695357
mhn	1038186
apxt	1777921
eoss	1651958
dske	1642453
aray	1138723
gtbp	109657
splp	1452857
pdot	1841845
bbcp	1703956
pkoh	76282
vktx	1607678
vpg	1487952
trit	1819876
aciu	1651625
higa	1823776
true	1327318
nsrpf	1536674
mpaa	918251
best	1709505
cpsi	1169445
camp	730255
bnft	1576169
eqbk	1227500
asa	1230869
aef	846676
inbt	1657803
oyst	1720725
prth	1653558
pnnt	1383414
ubia	1500242
btaq	1815526
clmt	1340122
senea	88948
itegy	1579597
cue	1645460
ltrpa	1606745
rice	1823766
sgu	1002590
ibex	1720420
nhf	1356115
amyt	1783010
ndac	1837067
thbr	1769318
etb	1308927
tti	844965
pcpc	1824993
fpi	1591670
atnx	1300699
one	1722380
lsea	1721386
chs	897429
graf	1845457
glsi	1799788
advv	1698519
snpr	1819584
bhb	743367
min	826735
fc	886206
fuse	1807846
cstr	1676479
icad	749660
gtii	356590
enpc	1816261
mdvl	1402479
giix	1841080
akus	1722271
faii	1815849
cap	1722438
sprq	1821850
plse	1625101
spfr	1825079
cvgi	1290900
thcb	1760689
jri	1539337
ccbg	726601
dssi	1761940
altg	1759824
asts	1780312
frxb	1840161
txmd	25743
igic	1794338
fbrx	1419041
rmgb	1820143
deh	1812173
wuyi	1687065
spgs	1839127
snii	1838359
fcac	1816233
powl	80420
xpdi	1839341
yac	1815302
dmyq	1836833
ccne	736772
ebtc	1018399
hear	1493761
fdus	1513363
kirk	1056285
ciso	1777319
mcbs	1747068
atmr	1836176
bsrr	1130144
coli	1829615
scob	1838431
acii	1838614
slac	1834755
cenh	1836935
aplt	1697532
nexi	1538210
prqr	1612940
gfx	1823896
jcic	1822312
kuri	1836967
ater	1757715
twni	1835881
flmn	1703785
fact	1838987
afb	1162027
macc	1840148
esgc	1532981
gmbt	1836190
ppgh	1826333
apto	882361
cbah	1828723
labp	1785345
glbl	1838615
fthm	1753162
sgtx	1821323
anip	1023024
qell	1821171
hayn	858655
ross	1841610
gsqd	1837207
gbli	1494904
rbb	1499422
spfi	1163668
pmx	1181506
slcr	1826553
pmm	844790
bym	1181187
svfc	1837240
ufpt	914156
djco	783412
twnd	1814215
gpm	1310709
glo	1350869
faca	1839550
cnty	911147
xone	1561627
osbc	357173
rfi	891290
coe	1659494
nev	1469392
pfl	1244183
yj	1759614
gut	1080720
ecc	1604174
axu	1364128
notv	720154
solo	1637736
ppta	1526243
edd	1388141
dsm	855887
pfdr	1839132
sfst	1090009
trc	96869
lctx	876343
akts	1584754
natr	275053
asti	1350102
isle	1837997
bdsx	1439725
cznc	810958
eac	1832765
ello	946394
jaggf	1333849
wsr	1175535
amrk	1591588
gmda	1600847
hcar	1824846
irs	933267
trtk	1560905
mta	1722606
zeus	917470
bned	1634117
vacq	1819994
claa	1837739
nodk	1681206
rmm	1771226
angn	1601485
grbx	1419275
gmhly	1438848
gern	886744
oncr	1671818
lkco	1487839
alto	778164
prsr	1825473
trin	1786108
mcr	851170
spro	1701108
ois	1121484
rrbi	1071236
taco	1585583
stxb	1499453
sgc	95574
ftsi	1529463
swbk	1829730
ffa	1291334
bkt	832327
cvlg	928658
sftw	1753539
ozsc	1679817
smbc	916907
peo	216851
tpgs	1840927
noa	1368519
virx	1061027
athn	1840292
howl	1785530
cem	1488775
sesn	1485003
anac	1829558
jro	1289213
voxx	807707
mesa	810332
ncz	1227857
ta	1378453
oia	835333
urgn	1668243
rvi	1735184
asxc	876378
csta	1834032
zixi	855612
bq	1815021
crge	1277250
fsrv	1785424
fldm	1162194
nvec	724910
fof	1375340
scpl	1760717
mmt	809173
amsc	880807
sdac	1837248
infu	1337013
msgm	1821175
ccb	1437958
pmf	1140392
rtto	1646576
hmco	1829042
prof	1628808
ftcv	1829328
jnce	1640455
drrx	1082038
sien	1551693
seel	1017491
aout	1808997
fcbp	1716697
amnb	741516
tei	909112
hawel	46207
sor	91847
dmyi	1824920
rsva	1828318
llnw	1391127
raac	1824734
asg	786035
axti	1051627
cfvi	1830081
aqb	1603978
tsia	1826000
myj	884216
tern	1831363
meip	1262104
otlk	1649989
fusn	1805890
inzy	1693011
ipi	1421461
dhca	1838163
gss	903571
tlys	1524025
acah	1836274
bysi	1677940
pdac	1821317
ctrm	1720161
itmr	1613170
gwrs	1434728
bsn	1815805
btnb	1831236
pbyi	1401667
qtnt	1596946
frx	1826889
ooma	1327688
altu	1822366
fsrx	1834336
opt	1815620
soac	1798562
cmii	1837412
dsx	1318885
artna	863110
eex	1579214
htpa	1828817
uavs	8504
vlgea	103595
xpoa	1821742
gpac	1831979
jgh	1615905
vmd	1729149
klr	1719489
suic	1394108
ampe	1411906
chaa	1838293
fbio	1429260
yell	716006
vra	1495320
ucl	1775898
atax	1059142
care	1829576
nisn	1603993
pds	1013605
ssti	1351636
advm	1501756
dhbc	1838176
trns	99302
dgns	1827075
cova	1837160
ble	1176194
gxgx	1752828
psf	1498612
amtx	738214
fixx	1661998
ezpw	876523
fhtx	1822462
ftiv	1777835
tk	911971
civb	944745
cdak	1659352
mec	1766368
frst	1325670
spke	1606268
mdca	876883
kndi	1316517
enfa	1828972
bvh	315858
tipt	1393726
plg	1095052
bcel	1532346
rgs	716643
alus	1781115
erc	1227073
ardc	1515324
ocx	1642380
jpdyy	1615026
ibio	1420720
krt	1758021
bset	10329
jvczy	1534648
freq	1703647
glad	1143513
cspr	1598674
rlgt	1171155
clpt	1285550
fora	1829280
mtrx	866273
kiii	1826059
ssss	1509470
tzps	1823481
smbk	1038773
tmq	1543418
lndc	1005286
anpcy	1620678
kavl	1762239
clrm	1831937
atcx	1751143
fei	1556336
itic	720858
hyi	1497186
ejfa	1839434
frgi	1534992
pcq	1140411
klaq	1823323
flxn	1419600
ipldp	52485
ncmi	1377630
arrw	1835972
litb	1523836
nl	72162
inbk	1562463
ivan	1819142
aht	1232582
uoli	1081834
huiz	1778982
gp	1584547
tinv	1820144
agle	1636282
sprb	1683553
safly	1538028
irmd	1325618
xoma	791908
acv	1636289
prtg	1095435
loop	1504678
eot	1454741
atac	1823945
plpc	80035
ctso	1175151
luna	1239819
kldi	1752474
fulc	1680581
ccac	1794621
crdf	1213037
rcs	916183
rot	1826681
kinz	1820875
bkn	894242
lcut	874396
nebc	1826018
wilc	1030997
fll	891482
athx	1368148
vtiq	1823884
kala	1479419
cpsr	1805087
jg	1737339
fiv	1687081
pcyo	276720
vrna	1657312
pavm	1624326
hbcp	1436425
mreo	1719714
dhhc	1830188
leu	1065059
mhld	1412100
autl	1730463
tmkr	1821606
tnxp	1430306
evc	1109116
prtk	1178711
ader	1822912
stim	1227636
mson	880432
lvtx	1840748
ags	1593548
surf	1718108
ptsi	798287
inve	1036044
pow	1829427
swet	1828914
adex	1830029
clii	1821159
atos	1488039
dspg	915778
nvsa	1838433
epwr	1825720
nakd	1707919
bgh	1521404
dbo	1383058
atom	1420520
mvt	897269
iiii	1829889
nnbr	918541
avnw	1377789
lmnr	1342423
kor	1507964
thtx	1512717
snse	1829802
rbtk	1594204
bkrp	1580095
tyg	1268533
txcb	1006840
myc	882152
ptvca	9346
puyi	1750264
ctac	1824577
sqz	1604477
kmf	1500096
afib	1522860
mcbc	1053584
avro	1681087
kio	1515940
cbat	1117171
fnlc	765207
frln	1810031
utmd	706698
rphm	1637715
evi	65312
iaca	1821018
gf	858706
nwpx	1001385
ormp	1176309
mqt	887394
hbb	1709164
psac	1805521
puck	1836100
tufn	1757399
bdsi	1103021
stic	1819574
wpca	1836075
cru	1825497
selb	1453687
rvp	946563
fct	1282850
tekk	1822027
yrd	1631761
ins	320340
vpv	895528
hlah	1826814
fiii	1784168
wia	1254370
hrzn	1487428
gsaq	1823707
fst	1815737
emf	809708
ipva	1839608
iacb	1835378
esca	33488
crsa	1723648
pfis	1056943
ipvf	1839610
ghl	1282977
viao	1769116
stem	1758766
smmf	811808
rrd	29669
fssi	1822862
isos	1840572
whf	1552198
ksmt	1814824
clas	1826855
oacb	1820931
shmp	1465470
vrca	1660334
svok	1828672
flxs	37472
vhc	1082324
lokb	1821769
cfv	1828049
apyx	719135
brbs	842717
mue	1071899
ipha	1598599
lokm	1841585
tour	1597095
lsf	1650696
brt	14846
wlfc	1018164
empw	1822928
hbmd	1390162
crmd	1410098
syrs	1556263
vpcc	1841408
hpx	1809353
celc	1603454
srt	1031029
rclf	1833498
biio	1575420
usas	1286973
hofv	1708176
pbfs	1769663
nbh	1178839
fgna	1818502
jrs	1158289
ssaa	1830547
piai	1819175
cto	23795
ston	1753886
eskyf	1010559
pvbc	1778784
mon	1828325
ddlx	1643194
lmrk	1615346
glre	1385613
asaq	1819510
mci	275694
leaf	1365038
tast	809248
mtac	1826667
cbnk	1419536
cogt	1622229
nr	71829
svfb	1837238
ctxr	1506251
mixt	1576914
wve	1631574
lovv	1605780
cslt	1433714
evm	1177161
atto	1606457
emx	1285786
chn	845379
krus	1772177
pgsvy	902053
bhr	1574085
npv	897421
aspl	1819516
gmgi	1437925
alpn	1626199
tuem	878726
mgu	1326390
nuo	878200
dbl	1525201
fbnk	1511198
mg	1436126
spxx	1338561
pck	1170300
fsbw	1530249
bkcc	1326003
mfm	801961
cato	18255
nca	818851
nmtr	1551986
pcsb	1691337
fuv	1558583
nrac	1831964
cfac	1818644
emo	1517518
trch	1431959
mav	1258943
impl	1445499
pht	1166258
gtyh	1682325
dbdr	1823144
xnet	1510593
afcg	1822523
mhi	1223026
ngl	1504461
gpl	1300050
eigr	1305253
lcap	1802450
livx	1491419
cnlhn	23426
ajx	1614806
fngr	1602409
noac	1824888
nbev	1579823
fvt	1824434
kcac	1841304
dakt	915779
cia	24090
hchc	1006837
gpx	70415
sbg	1816708
seovf	1491434
nxq	885733
akic	1826574
blu	1259942
bpsr	1557376
aenz	1572621
vtru	1805012
dcrb	1716583
sv	1822966
ebet	1829966
fuaiy	1132571
kldo	1751299
nxp	883618
acev	1813658
rtpz	1828105
lhaa	1841948
fdbc	1098151
srac	1781162
nsh	1816017
scvx	1794717
bgt	1287480
kaii	1825962
plm	866028
nak	1164771
cas	1822309
jfin	1743102
vreof	1771706
vii	1826011
ptic	1821075
gnac	1832250
orrf	826154
ngvc	1547459
imux	1280776
rdhl	1553846
paqc	1830531
sar	1377936
silc	916793
leju	1596856
shac	1820160
boas	1838544
biot	1825413
cmcm	1597835
cix	1049606
zwrk	1828438
velo	1832371
lchd	1715433
blts	1827328
arbg	1823826
iacc	1844579
amr	1704715
aspc	1836547
valu	717720
stks	1399520
ueps	1041514
ivc	742112
ftf	1233087
ostr	1834226
phd	1305767
iti	350868
fins	1745059
hbio	1123494
cnd	1824301
pfbi	887919
lizi	1783407
bgr	1306550
tsi	809559
scor	1158172
egan	1066194
duo	1750593
crnt	1119769
vih	1820302
pke	76267
nath	69733
emkr	808326
iea	1652362
gau	1377757
twoa	1843988
abus	1447028
pipp	1822835
fen	1284940
drtt	1340476
dmb	1565381
actg	934549
odc	74046
at	1419242
th	1712189
nh	1566469
urg	1375205
cbay	1042074
frsg	1842883
picc	1835800
pstl	1759774
kair	1824171
kmda	1567529
hffg	1680873
nrim	1163370
mbii	1441693
drio	1533998
lbti	1384135
sj	1753673
gdo	1472341
iif	916618
jfu	1619544
tlis	1584751
mdh	1823143
mrln	1260968
acac	1823878
aone	1816613
niobf	1512228
nml	1562051
ocn	873860
jhd	1666735
pvac	77159
gfasy	1389207
gpp	1635650
ictsf	1010134
edn	1395213
lgi	1278211
trca	1840353
supv	1517399
hqi	1140102
tisi	318833
trvn	1429560
sund	1171838
new	1726189
vtn	883265
mulg	1629665
jof	859796
nuw	1450445
fsii	1822711
lego	1820272
nhhs	1503707
jce	1385763
onct	1260990
idba	1824036
kvhi	1007587
mtt	1454021
cece	3197
infi	1113148
glbd	1524829
ggt	921671
cinr	1575051
uryl	1652842
nhs	1487610
smsi	948708
lazy	1721741
uihc	1401521
poetf	1437424
xgn	1274737
hcaq	1833769
pkbk	1315399
evf	1070732
qh	1781193
dhy	1061353
ghac	1806156
eypt	1314102
hrtg	1598665
fcuv	1590418
frbk	834285
scm	1551901
kmph	1434647
smed	898770
dwin	1812360
oca	1827669
ftft	1066923
envi	1822691
immp	1506184
oxsq	1259429
dlca	1831928
gte	1273441
fund	825202
borr	1715497
kzr	1645666
acnb	715579
mbio	1680048
vhaq	1823857
lbps	1830162
tmts	1822553
vcvc	1821595
pzc	1181504
ncty	1296774
tkat	1491487
srra	1290149
cvcy	1127371
tbnk	1447051
lptv	1643988
suns	1508171
fmao	792966
gldg	1538847
blct	1791278
qfta	1830795
cerc	1534120
unty	920427
uroy	1711570
next	1612720
cveo	1590584
scd	1270131
hysr	1481028
pcb	1423869
flc	1245648
immr	1058811
gpja	41091
etx	1563696
tgrf	1551286
ds	1175483
agmh	1705402
ubx	1463361
tcac	1801602
scaq	1821812
eod	1386067
imcc	1792030
pfhd	1630856
fvcb	1675644
cplp	1392326
chma	1339469
petx	1509190
czfs	739421
mrmd	1522767
jco	1686142
tsbk	1046050
strs	885508
aft	1502573
gsmg	1738758
cnf	1733868
ide	1417802
pcom	1204413
twn	804123
dla	1101396
vist	1762506
amci	1843724
alco	3545
igi	1462586
sjt	319655
evg	1287498
ehi	1228509
mhd	1034665
bcbp	1228454
rcar	1016708
pana	1828989
mpb	879635
nunz	886093
stal	1614556
vinc	1796129
nxr	888411
iii	1371489
flnt	1460329
fxe	1328598
sbii	1842729
beem	1398805
wtrh	1653247
sbt	1680379
ivh	1568292
rdvt	1720116
dhf	1057861
bctg	1819133
cmpx	1738021
kf	748691
nbn	811831
clvr	1819615
fdeu	1646109
znte	1823652
atlo	1132651
fron	1842223
bblg	1419554
nrp	1171486
hymc	1718405
scpe	1764301
gmbl	1451448
grx	1391437
mepw	1627452
inlb	1500123
fbiz	1521951
jtd	1397173
mfnc	36506
slct	1263762
enx	1177162
ovid	1636651
ihit	1682811
bwfg	1505732
mxf	65433
pwfl	1774170
istr	1602658
tffp	1733413
taca	1826991
wrap	1702924
sic	1723866
vbf	5094
gwgh	1522690
vel	1692376
boch	702513
vihd	1676580
hurc	315374
emp	66901
mfin	1000209
adms	1328143
mrcc	1512931
ktyb	1000232
nro	1261166
lcnb	1074902
bite	1831270
plxp	1497504
rei	1384195
sunw	1172631
efl	1701167
aeac	1827392
wsft	1393781
caba	1759138
wrn	1364125
dbb	1383084
ewlu	1517498
edap	1041934
fif	1513789
neti	1587264
frsx	1691221
nsl	1093428
hyw	1785680
aku	1776197
insi	30125
hyre	1713832
aif	1526697
ueec	1096938
acp	1503290
slgl	1684693
tlc	1722890
gceh	748790
shgff	1839730
gnrs	1790665
codx	1692415
gcbc	1070524
hyb	825345
nwfl	1013272
ldsn	1737193
cmls	1058623
xteg	1472468
enj	71508
nksh	796534
galt	1133416
pim	830622
xers	1346302
aveo	1325879
renn	1509223
tlsa	1723069
dfns	1777946
airg	1272842
tvac	1820566
brg	1442626
nhic	1805385
opp	1678130
saii	1816048
bsl	1486298
dsac	1823466
cidm	1173204
xyf	1725033
orph	1764791
pmvc	1807765
apcx	1070050
nxtc	1661059
hsaq	1814114
vtaq	1822145
tedu	1592560
nen	746514
tcda	1595585
mlp	63330
gwac	1819989
gaia	1089872
cmmb	1534248
ffmgf	1641229
id	1698113
inb	1395057
pgrw	1833213
eht	1665817
phic	1825724
gsv	1321847
myfw	1327607
atnf	1690080
nept	1401395
thm	1134115
inka	1826671
lake	798081
ctic	891293
eqos	1790515
levl	1412707
gcac	1498233
nsrcf	1302084
kin	1561743
exfo	1116284
belfa	729580
pfd	868578
fgovf	1064052
pbpb	1195734
imnm	1472012
bivi	1580149
bwg	1504545
batl	1282648
hrow	1360214
glq	1316463
wism	1756640
bgio	1691433
ggm	1551949
lyts	763532
gnft	1757064
aryd	1838821
cdr	761648
gnpk	1819810
pmbc	1109546
adma	1368514
inse	1615063
obsv	1685316
mpa	891038
bfi	1723580
chmg	763563
weys	106532
catn	1632275
osg	75208
groy	1834026
swkh	1089907
tzoo	1133311
goro	1160791
casi	895051
smti	714256
wneb	1157647
aunff	1507713
tcfc	855874
samg	1549966
tyme	1537917
rnet	1162112
lrmr	1374690
esxb	1323648
alya	1734520
aaoi	1158114
uti	1261654
aitx	1498148
cxee	1518487
cntg	1757097
aeye	1362190
racb	1819724
vtvt	1641489
gix	1770141
anvs	1477845
ckpt	1651407
cofs	803164
ft	833040
trec	7039
expr	1483510
cybe	768411
teaf	1704299
jdd	1255821
spok	1289945
hzn	1637655
nvve	1836875
crbp	1595097
bcml	1730984
atxg	1650101
linc	1286613
eml	31107
cwgl	1562151
thca	1773087
shbi	1035092
asln	1722926
evbn	842518
jwel	1805594
blsa	1823200
mnov	1226616
tmdi	840551
pbt	319654
bny	1137390
wmc	1465885
niq	1564584
arya	1808805
tgan	1715768
rwbyf	1744345
lfmd	948320
abgi	1833764
reemf	1419806
osmt	1739426
shsp	1506439
seav	1763660
redu	1712178
hie	1519505
ycbd	1644903
hglb	1622148
ecf	793040
dgl	1383055
dmf	839122
srga	1760173
crecf	1478035
iin	88790
ataq	1841004
oiim	1095348
fccy	1141807
pmts	1641614
pdlb	1703489
knbe	1664998
xfor	1501697
cbh	1701809
imv	1734768
fve	1159281
gnss	924383
eton	1710340
ger	1612875
hlan	844959
fhs	1786182
mdna	1807983
tsq	1499832
srl	16859
izea	1495231
latn	1766146
msd	904112
mrkr	1094038
lxu	60714
ocax	1820175
kulr	1662684
svra	1160308
jhs	759866
itrm	1659323
tschy	1614483
isba	842517
tela	1561921
wnw	1787803
panl	1606909
wbqnl	1785494
sqns	1383395
riv	1501072
lee	58361
bgx	1504234
cvly	806279
cwco	928340
nmrd	1602078
brpm	1839360
stg	1723935
dnif	1059213
culp	723603
bta	1343793
esq	1531031
fstr	352825
cih	1749797
naz	892992
ptmn	1372807
cik	810766
chra	1730346
mitt	1514281
vwtr	830122
pays	1496443
tnp	1166663
smlp	1549922
alsk	1089511
uk	1821424
metc	1687187
mhh	1437226
mlac	1807594
fxy	1353613
enlv	1596812
tci	733590
rmbi	1767837
sgam	1820201
novn	1467154
rgco	1069533
raca	1811764
fmn	1199004
essc	1760683
ttoo	1492674
dbtx	1656536
flac	1828326
nc	789933
seco	1633441
apen	1251769
lhdx	1652724
lci	57725
actx	1096950
eq	1746466
iga	1332943
eusg	1832505
sifi	1500213
wmpn	1828376
mict	854800
ltrn	1763950
hlyk	1680139
hsbi	943033
piivx	1557265
gleo	1784851
oesx	1409375
quad	1481792
usdp	1610682
orn	1402829
onds	1646188
mark	1368365
wea	1163792
enob	1527728
pwod	716605
fnwb	1556727
bfra	1712641
lov	1705338
cxe	845606
idty	1534154
zyne	1621443
lbph	1832168
lnfa	1823575
pfo	882071
vcka	1820190
eman	1046995
twin	100378
mist	1408443
aqms	1621832
cmcl	766011
nbse	1173281
vyne	1566044
fgbi	1408534
omeg	1832010
mogu	1743971
bcv	9521
gapa	1839121
mmnff	1776932
mhf	830487
strt	933034
mdwt	355379
nnax	1132509
dhx	1393883
hbp	1093082
jpt	1679033
vabk	1572334
pypd	1611842
mcn	1289868
chmi	1571776
jax	1617227
tusk	1679268
ncna	1709626
dune	1817232
oeg	1108967
cee	860489
itrg	1722387
ctr	1547341
essa	1382230
cffi	913341
whg	1165002
genc	64472
resn	1579910
sup	95552
inod	903651
ntg	1490286
opbk	1722010
ntz	900391
sd	1349436
mven	894871
ship	1448397
move	1734750
dmo	1478102
grin	1725293
jagx	1585608
aptx	1674365
optn	1494650
vivk	1450704
dbp	1383057
scph	1604950
fsfg	1435508
mcmj	1785592
sbbp	1634432
agtc	1273636
frtg	1602813
agfy	1800637
vygr	1640266
lomlf	1509397
sbow	351817
sgoc	1412095
atbpf	1583682
mtnb	1582554
krmd	704440
jhi	759828
intz	736012
xflt	1703079
blrx	1498403
fnec	1142129
snfca	318673
stsa	1692830
rrts	1440024
vnrx	93314
tmrc	1445942
oncs	1444307
gne	1528356
mrbk	1750735
gnpx	1595248
ddmx	1828957
htbx	1476963
cmct	908311
eryp	1624422
tren	1740797
evoa	728447
liqt	1307579
hil	1287808
untc	798949
stnd	1492915
pxlw	1040161
fury	1514597
usak	883945
algr	1720025
vmm	895658
qli	1779578
mnsb	1693577
cban	711669
cfms	1305773
asmb	1426800
jta	1265708
glop	1598655
ebmt	1478454
fenc	1211583
rdi	716634
gbnh	1735948
lwlg	1325964
nwin	919864
heq	1496749
asc	1577437
bfin	1303942
fnrn	1114927
bsvn	1746129
inmb	1711754
ybgj	895464
ayro	1086745
grtx	1563577
rcon	1442620
farm	34563
xcur	1698530
fkys	737875
watt	1575793
capa	1816431
svbi	868271
rvsb	1041368
hlxa	1821586
lngb	1602706
very	1575434
bpts	1768946
bspi	1787412
mnp	894351
egy	894627
iaf	779336
mlss	855683
sybx	1527599
extn	1635881
coms	1178727
wkey	1738699
mymd	1321834
oncy	1129928
glaq	1823383
znog	1131312
phge	1739174
logc	1664106
sama	1843100
unb	706863
fosyf	1336835
zdge	1667313
ifrx	1708688
cfrx	1478069
nymx	1018735
nny	818850
bene	1828735
nba	1823882
mntx	1302028
dmac	1401040
gdp	943861
ihd	1496292
asur	884144
earn	1560672
tsoi	1419051
ymtx	1445283
plx	1006281
ovly	1431567
ipa	1715925
nm	1333172
clsd	1539029
ccm	1472072
kuke	1809158
clxt	1705843
uexcf	1289028
kshb	1604627
rocc	1824403
sppp	1539190
ltrx	1114925
acu	2098
agd	1362481
brez	1817640
bcyp	1833214
ctg	23111
rmi	1746967
jsd	1509253
acr	1332551
educ	31667
fcap	1070296
bway	1505065
cala	1496671
ata	1825254
kwac	1823086
bwac	1821146
xtnt	1453593
siox	1636050
sfe	86115
rfm	1790177
mbcn	836147
rocr	1839412
edf	1501103
pai	75398
eyes	1266806
calb	1752036
bsbk	1787414
maca	1835416
czwi	1367859
cgo	1285650
idn	1040896
lmnl	1351172
arec	1590715
pine	1786117
motn	1822359
mgf	811922
mlvf	1550603
lybc	816332
pw	1532619
fncb	1035976
lode	1120970
bmtm	1568385
fpl	1589420
ghm	716314
cahc	1832352
hwbk	893847
ntic	875582
ptk	1797099
prog	1580063
scyx	1178253
vgi	1528811
icbk	1470205
cbio	1124105
mpv	831655
atnm	1388320
lqda	1819576
enz	316253
sbev	1553788
tdac	1673481
asm	316888
nkg	1177219
plbc	1168455
pfsw	1095315
evgn	1574565
cmpi	1651431
adra	1823584
aih	1757143
gsit	1126741
vnce	1579157
avbh	1443575
uone	1041657
nmt	897419
ctk	1734262
pcm	908187
ggz	1585855
boxl	1624512
emyb	1449794
gvxxf	1490596
acbm	1622996
ivac	1001902
pebk	1093672
ffnw	1401564
hqda	1304730
fkwl	722572
jyac	1824119
bgsf	1474903
spi	1210618
kxin	1713539
anix	715446
tjbh	1499785
koss	56701
jroof	1602380
ap	6176
fcco	932781
rayt	1539778
pei	77281
ksm	846596
clpr	1649096
trx	1173643
fust	1636051
nim	890119
banx	1578987
aaic	1209028
sanw	1477246
sncr	1131554
ofed	1501078
csbr	771856
srev	1310114
cga	857949
esea	1341170
aleaf	1754664
cmu	809844
intt	1036262
rpmt	1437283
asys	720500
ptrs	832090
ubfo	1137547
slng	1043186
sbi	882300
